InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C549824,22698,PINK REGENCY TEACUP AND SAUCER,-1,4/12/2011 12:43,2.95,15189.0,United Kingdom
555547,POST,POSTAGE,4,6/5/2011 13:13,18.0,12681.0,France
578266,21165,BEWARE OF THE CAT METAL SIGN ,1,11/23/2011 13:34,1.69,12748.0,United Kingdom
567097,21484,CHICK GREY HOT WATER BOTTLE,4,9/16/2011 13:23,4.25,13323.0,United Kingdom
562558,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,8/5/2011 16:43,2.55,13451.0,United Kingdom
579089,23154,SET OF 4 JAM JAR MAGNETS,2,11/28/2011 10:46,2.08,17920.0,United Kingdom
577155,84596F,SMALL MARSHMALLOWS PINK BOWL,16,11/18/2011 9:56,0.42,13050.0,United Kingdom
573576,22138,BAKING SET 9 PIECE RETROSPOT ,4,10/31/2011 14:09,10.79,14096.0,United Kingdom
540954,85129C,BEADED CRYSTAL HEART BLUE SMALL,5,1/12/2011 13:19,1.25,14606.0,United Kingdom
542401,22560,TRADITIONAL MODELLING CLAY,12,1/27/2011 15:51,1.25,14541.0,United Kingdom
576592,23301,GARDENERS KNEELING PAD KEEP CALM ,2,11/15/2011 14:47,1.65,13614.0,United Kingdom
566016,22729,ALARM CLOCK BAKELIKE ORANGE,4,9/8/2011 12:20,3.75,15144.0,United Kingdom
569220,21975,PACK OF 60 DINOSAUR CAKE CASES,2,10/2/2011 13:26,0.55,16007.0,United Kingdom
551194,21713,CITRONELLA CANDLE FLOWERPOT,4,4/27/2011 11:12,2.1,14606.0,United Kingdom
554487,21866,UNION JACK FLAG LUGGAGE TAG,1,5/24/2011 13:27,1.25,16919.0,United Kingdom
569735,POST,POSTAGE,2,10/6/2011 10:34,15.0,14646.0,Netherlands
556247,22149,FELTCRAFT 6 FLOWER FRIENDS,15,6/9/2011 16:16,2.1,15058.0,United Kingdom
569692,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,10/5/2011 15:17,0.65,14389.0,United Kingdom
542891,82494L,WOODEN FRAME ANTIQUE WHITE ,48,2/1/2011 13:26,2.55,16705.0,United Kingdom
565491,23318,BOX OF 6 MINI VINTAGE CRACKERS,48,9/5/2011 11:41,2.08,13881.0,United Kingdom
548337,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,3/30/2011 14:06,3.95,18198.0,United Kingdom
580880,23310,BUBBLEGUM RING ASSORTED,36,12/6/2011 12:19,0.42,14121.0,United Kingdom
555158,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/1/2011 8:38,2.95,14842.0,United Kingdom
537825,20723,STRAWBERRY CHARLOTTE BAG,10,12/8/2010 14:36,0.85,15005.0,United Kingdom
566427,22667,RECIPE BOX RETROSPOT ,1,9/12/2011 14:24,2.95,17433.0,United Kingdom
566539,22998,TRAVEL CARD WALLET KEEP CALM,8,9/13/2011 11:34,0.42,17228.0,United Kingdom
541648,84509C,SET OF 4 POLKADOT PLACEMATS ,2,1/20/2011 11:15,3.75,17811.0,United Kingdom
579122,22593,CHRISTMAS GINGHAM STAR,48,11/28/2011 12:05,0.85,12971.0,United Kingdom
581168,22313,OFFICE MUG WARMER PINK,12,12/7/2011 14:52,1.25,16779.0,United Kingdom
C540393,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,1/6/2011 18:08,3.25,17428.0,United Kingdom
546856,22525,CHILDRENS GARDEN GLOVES PINK,10,3/17/2011 14:12,1.25,15433.0,United Kingdom
539294,21110,LARGE CAKE TOWEL PINK SPOTS,1,12/16/2010 16:45,6.75,15532.0,United Kingdom
578020,21592,RETROSPOT CIGAR BOX MATCHES ,1,11/22/2011 13:20,1.25,16979.0,United Kingdom
537754,47567B,TEA TIME KITCHEN APRON,1,12/8/2010 11:16,5.95,16081.0,United Kingdom
559668,22908,PACK OF 20 NAPKINS RED APPLES,12,7/11/2011 13:40,0.85,13394.0,United Kingdom
544809,21621,VINTAGE UNION JACK BUNTING,1,2/23/2011 15:41,8.5,16692.0,United Kingdom
580396,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,12/4/2011 11:00,1.95,13838.0,United Kingdom
569136,23184,BULL DOG BOTTLE OPENER,1,9/30/2011 14:41,4.95,15834.0,United Kingdom
554362,21930,JUMBO STORAGE BAG SKULLS,10,5/24/2011 10:17,2.08,17811.0,United Kingdom
565473,23200,JUMBO BAG PEARS,10,9/5/2011 10:27,2.08,16717.0,United Kingdom
552108,21975,PACK OF 60 DINOSAUR CAKE CASES,1,5/6/2011 11:36,0.55,17841.0,United Kingdom
559133,23009,I LOVE LONDON BABY GIFT SET,1,7/6/2011 13:13,16.95,17861.0,United Kingdom
579399,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,11/29/2011 12:09,0.39,13137.0,United Kingdom
577740,22865,HAND WARMER OWL DESIGN,3,11/21/2011 13:36,2.1,17625.0,United Kingdom
572755,23189,SET OF 12 FORK CANDLES,1,10/25/2011 17:31,2.89,13601.0,United Kingdom
541122,16161P,WRAP ENGLISH ROSE ,25,1/14/2011 9:23,0.42,12708.0,Germany
574589,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,11/6/2011 10:33,9.95,15017.0,United Kingdom
563572,22564,ALPHABET STENCIL CRAFT,3,8/17/2011 15:00,1.25,16734.0,United Kingdom
580873,23293,SET OF 12 FAIRY CAKE BAKING CASES,256,12/6/2011 12:06,0.72,15061.0,United Kingdom
578305,85014B,RED RETROSPOT UMBRELLA,15,11/23/2011 15:44,4.95,14088.0,United Kingdom
562928,23077,DOUGHNUT LIP GLOSS ,20,8/10/2011 15:29,1.25,15494.0,United Kingdom
563377,23254,CHILDRENS CUTLERY DOLLY GIRL ,3,8/16/2011 10:44,4.15,15002.0,United Kingdom
570410,21394,RED POLKADOT BEAKER ,6,10/10/2011 13:04,0.39,16776.0,United Kingdom
567462,23349,ROLL WRAP VINTAGE CHRISTMAS,2,9/20/2011 12:35,1.25,14446.0,United Kingdom
572767,22998,TRAVEL CARD WALLET KEEP CALM,48,10/26/2011 10:11,0.42,17865.0,United Kingdom
581193,22644,CERAMIC CHERRY CAKE MONEY BANK,1,12/7/2011 17:05,0.39,17097.0,Spain
543111,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2/3/2011 12:44,2.95,15719.0,United Kingdom
536609,21071,VINTAGE BILLBOARD DRINK ME MUG,6,12/2/2010 9:41,1.06,17850.0,United Kingdom
577545,21868,POTTING SHED TEA MUG,3,11/20/2011 14:43,1.65,16931.0,United Kingdom
575602,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,20,11/10/2011 12:27,1.25,17059.0,United Kingdom
539459,21137,BLACK RECORD COVER FRAME,11,12/17/2010 17:33,3.75,12839.0,United Kingdom
563498,85049C,ROMANTIC PINKS RIBBONS ,12,8/16/2011 16:17,1.25,17719.0,United Kingdom
553229,21239,PINK  POLKADOT CUP,8,5/16/2011 10:50,0.85,15039.0,United Kingdom
570839,37479P,CUBIC MUG FLOCK PINK ON BROWN,6,10/12/2011 14:08,0.39,14911.0,EIRE
576857,21832,CHOCOLATE CALCULATOR,1,11/16/2011 15:52,1.65,12748.0,United Kingdom
559928,23109,LED TEA LIGHTS,12,7/14/2011 8:52,2.89,12405.0,Finland
561043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,7/24/2011 12:20,2.95,15708.0,United Kingdom
536532,22962,JAM JAR WITH PINK LID,12,12/1/2010 13:24,0.85,12433.0,Norway
565088,21232,STRAWBERRY CERAMIC TRINKET BOX,12,9/1/2011 10:11,1.25,16145.0,United Kingdom
576593,22809,SET OF 6 T-LIGHTS SANTA,1,11/15/2011 14:48,2.95,15720.0,United Kingdom
536796,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,12/2/2010 15:46,3.75,15574.0,United Kingdom
551958,22683,FRENCH BLUE METAL DOOR SIGN 8,10,5/5/2011 12:37,1.25,13883.0,United Kingdom
561678,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,66,7/28/2011 18:33,1.06,17931.0,United Kingdom
572521,22593,CHRISTMAS GINGHAM STAR,12,10/24/2011 15:19,0.85,15844.0,United Kingdom
575866,23084,RABBIT NIGHT LIGHT,96,11/11/2011 12:41,1.79,16107.0,United Kingdom
554083,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,5/22/2011 11:51,3.75,18125.0,United Kingdom
C567689,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,9/21/2011 16:49,6.95,17434.0,United Kingdom
544484,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2/21/2011 11:10,2.1,15321.0,United Kingdom
581164,21592,RETROSPOT CIGAR BOX MATCHES ,9,12/7/2011 14:34,0.39,14395.0,United Kingdom
577669,23166,MEDIUM CERAMIC TOP STORAGE JAR,96,11/21/2011 10:48,1.04,15567.0,United Kingdom
559017,22576,SWALLOW WOODEN CHRISTMAS DECORATION,48,7/5/2011 13:06,0.85,14034.0,United Kingdom
580162,21584,RETROSPOT SMALL TUBE MATCHES,1,12/2/2011 10:52,1.65,12856.0,United Kingdom
566967,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,9/15/2011 18:05,2.1,16746.0,United Kingdom
572028,23209,LUNCH BAG VINTAGE DOILY ,10,10/20/2011 11:47,1.65,15296.0,United Kingdom
556681,22384,LUNCH BAG PINK POLKADOT,10,6/14/2011 9:41,1.65,12826.0,United Kingdom
561331,84991,60 TEATIME FAIRY CAKE CASES,5,7/26/2011 14:24,0.55,16809.0,United Kingdom
576842,23084,RABBIT NIGHT LIGHT,24,11/16/2011 15:31,1.79,13599.0,United Kingdom
573167,21824,PAINTED METAL STAR WITH HOLLY BELLS,48,10/28/2011 9:29,0.39,18287.0,United Kingdom
553199,15044B,BLUE PAPER PARASOL ,1,5/15/2011 15:13,2.95,17758.0,United Kingdom
552273,22727,ALARM CLOCK BAKELIKE RED ,4,5/8/2011 12:26,3.75,13021.0,United Kingdom
558812,23168,CLASSIC CAFE SUGAR DISPENSER,12,7/4/2011 11:35,1.25,16265.0,United Kingdom
537136,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,12/5/2010 12:42,3.25,12748.0,United Kingdom
560602,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,7/20/2011 8:48,1.65,13629.0,United Kingdom
578187,21373,MIRRORED WALL ART SNOWFLAKES,24,11/23/2011 11:40,0.75,14336.0,United Kingdom
568908,22417,PACK OF 60 SPACEBOY CAKE CASES,24,9/29/2011 13:38,0.55,16653.0,United Kingdom
542990,20685,DOORMAT RED RETROSPOT,2,2/2/2011 11:43,7.95,13468.0,United Kingdom
573262,23313,VINTAGE CHRISTMAS BUNTING,5,10/28/2011 12:33,4.95,16851.0,United Kingdom
547839,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,3/27/2011 10:54,2.55,12916.0,United Kingdom
578362,22187,GREEN CHRISTMAS TREE CARD HOLDER,24,11/24/2011 10:39,1.95,12913.0,United Kingdom
562928,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,8/10/2011 15:29,0.65,15494.0,United Kingdom
572885,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,10/26/2011 13:45,2.55,15311.0,United Kingdom
559549,21636,MADRAS NOTEBOOK MEDIUM,2,7/10/2011 15:25,0.75,13230.0,United Kingdom
567425,22865,HAND WARMER OWL DESIGN,96,9/20/2011 11:32,1.85,13767.0,United Kingdom
571913,22625,RED KITCHEN SCALES,2,10/19/2011 15:29,8.5,18210.0,United Kingdom
564378,23209,LUNCH BAG VINTAGE DOILY ,10,8/25/2011 10:26,1.65,12417.0,Belgium
546658,22896,PEG BAG APPLES DESIGN,6,3/15/2011 14:21,2.55,15150.0,United Kingdom
538744,22469,HEART OF WICKER SMALL,1,12/14/2010 11:26,1.65,15356.0,United Kingdom
577742,22634,CHILDS BREAKFAST SET SPACEBOY ,1,11/21/2011 13:41,9.95,13755.0,United Kingdom
559711,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,7/12/2011 10:46,4.15,13590.0,United Kingdom
571431,23344,JUMBO BAG 50'S CHRISTMAS ,100,10/17/2011 12:52,1.79,13881.0,United Kingdom
557285,21094,SET/6 RED SPOTTY PAPER PLATES,5,6/19/2011 12:31,0.85,15046.0,United Kingdom
559641,35972,DAISY FOLKART HEART DECORATION,6,7/11/2011 12:31,1.25,13184.0,United Kingdom
569025,22367,CHILDRENS APRON SPACEBOY DESIGN,10,9/30/2011 10:08,1.95,18041.0,United Kingdom
568164,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,20,9/25/2011 12:39,0.79,14561.0,United Kingdom
578921,23241,TREASURE TIN GYMKHANA DESIGN,2,11/27/2011 11:57,2.08,13596.0,United Kingdom
546119,22619,SET OF 6 SOLDIER SKITTLES,4,3/9/2011 14:22,3.75,16945.0,United Kingdom
546760,22138,BAKING SET 9 PIECE RETROSPOT ,3,3/16/2011 14:00,4.95,12597.0,Spain
537126,21238,RED RETROSPOT CUP,1,12/5/2010 12:13,0.85,18118.0,United Kingdom
540353,22193,RED DINER WALL CLOCK,1,1/6/2011 14:53,8.5,13764.0,United Kingdom
579666,21181,PLEASE ONE PERSON METAL SIGN,12,11/30/2011 12:31,2.1,14893.0,United Kingdom
566929,23355,HOT WATER BOTTLE KEEP CALM,24,9/15/2011 15:21,4.15,17428.0,United Kingdom
580865,21065,BOOM BOX SPEAKER GIRLS,1,12/6/2011 11:58,1.25,17914.0,United Kingdom
547962,22434,BALLOON PUMP WITH 10 BALLOONS,8,3/28/2011 15:38,1.95,12957.0,United Kingdom
548718,21181,PLEASE ONE PERSON METAL SIGN,144,4/4/2011 8:50,1.85,14156.0,EIRE
547885,21714,CITRONELLA CANDLE GARDEN POT,12,3/28/2011 9:16,1.25,17314.0,United Kingdom
565971,21169,YOU'RE CONFUSING ME METAL SIGN ,1,9/8/2011 11:27,1.69,13571.0,United Kingdom
568593,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,9/28/2011 10:54,4.95,13988.0,United Kingdom
543911,47590B,PINK HAPPY BIRTHDAY BUNTING,12,2/14/2011 12:46,5.45,17829.0,United Arab Emirates
561537,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,7/28/2011 9:58,8.25,13870.0,United Kingdom
C550966,22841,ROUND CAKE TIN VINTAGE GREEN,-1,4/21/2011 16:57,7.95,17663.0,United Kingdom
562466,84832,ZINC WILLIE WINKIE  CANDLE STICK,48,8/5/2011 11:49,0.85,13435.0,United Kingdom
576907,22593,CHRISTMAS GINGHAM STAR,24,11/17/2011 9:34,0.85,12610.0,Italy
551305,22084,PAPER CHAIN KIT EMPIRE,6,4/27/2011 14:58,2.95,16145.0,United Kingdom
576339,21154,RED RETROSPOT OVEN GLOVE ,3,11/14/2011 15:27,2.46,14096.0,United Kingdom
578305,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,11/23/2011 15:44,7.65,14088.0,United Kingdom
570423,22750,FELTCRAFT PRINCESS LOLA DOLL,2,10/10/2011 13:38,3.75,14451.0,United Kingdom
543812,21061,PARTY INVITES FOOTBALL,2,2/13/2011 14:40,0.85,17472.0,United Kingdom
562789,23286,BLUE VINTAGE SPOT BEAKER,96,8/9/2011 13:50,0.72,14646.0,Netherlands
C562795,23235,STORAGE TIN VINTAGE LEAF,-1,8/9/2011 14:23,2.89,13709.0,United Kingdom
574063,85094,CANDY SPOT EGG WARMER RABBIT,1,11/2/2011 14:31,0.19,13271.0,United Kingdom
554098,22695,WICKER WREATH SMALL,3,5/22/2011 13:01,1.45,14769.0,United Kingdom
537646,22193,RED DINER WALL CLOCK,1,12/7/2010 15:39,8.5,17591.0,United Kingdom
576217,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,11/14/2011 12:56,2.55,17081.0,United Kingdom
C561589,22960,JAM MAKING SET WITH JARS,-1,7/28/2011 10:57,4.25,16133.0,United Kingdom
579102,22754,SMALL RED BABUSHKA NOTEBOOK ,12,11/28/2011 11:33,0.85,14911.0,EIRE
566571,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,9/13/2011 12:49,2.95,17037.0,United Kingdom
550361,22178,VICTORIAN GLASS HANGING T-LIGHT,96,4/18/2011 11:10,1.06,13082.0,United Kingdom
553485,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,1,5/17/2011 12:25,6.25,13208.0,United Kingdom
568491,22993,SET OF 4 PANTRY JELLY MOULDS,3,9/27/2011 11:58,1.25,15443.0,United Kingdom
576911,23126,FELTCRAFT GIRL AMELIE KIT,1,11/17/2011 10:01,4.95,17461.0,United Kingdom
540979,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,12,1/12/2011 15:06,1.25,15727.0,United Kingdom
541281,22766,PHOTO FRAME CORNICE,1,1/17/2011 11:59,2.95,17988.0,United Kingdom
572552,22446,PIN CUSHION BABUSHKA PINK,1,10/24/2011 17:07,2.46,14096.0,United Kingdom
537376,16156S,WRAP PINK FAIRY CAKES ,25,12/6/2010 12:59,0.42,16722.0,United Kingdom
538327,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,12/10/2010 13:58,2.95,15514.0,United Kingdom
572312,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,10/23/2011 15:47,4.65,15022.0,United Kingdom
578266,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,11/23/2011 13:34,0.39,12748.0,United Kingdom
578921,84992,72 SWEETHEART FAIRY CAKE CASES,1,11/27/2011 11:57,0.55,13596.0,United Kingdom
571129,C2,CARRIAGE,1,10/14/2011 10:03,50.0,14156.0,EIRE
546378,22287,"DECORATION , WOBBLY CHICKEN, METAL ",12,3/11/2011 12:17,1.65,14329.0,United Kingdom
571183,22417,PACK OF 60 SPACEBOY CAKE CASES,2,10/14/2011 11:08,0.55,14796.0,United Kingdom
577126,84558A,3D DOG PICTURE PLAYING CARDS,12,11/17/2011 19:22,2.95,12406.0,Denmark
552298,22301,COFFEE MUG CAT + BIRD DESIGN,6,5/8/2011 14:18,2.55,14507.0,United Kingdom
573336,85035C,ROSE 3 WICK MORRIS BOX CANDLE,12,10/30/2011 11:37,1.25,17372.0,United Kingdom
548912,22784,LANTERN CREAM GAZEBO ,12,4/5/2011 9:32,4.25,16586.0,United Kingdom
552197,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,5/6/2011 14:32,0.29,13743.0,United Kingdom
577022,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,11/17/2011 12:42,6.25,13668.0,United Kingdom
567873,22652,TRAVEL SEWING KIT,10,9/22/2011 14:25,1.65,13055.0,United Kingdom
578307,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,3,11/23/2011 15:53,1.45,17290.0,United Kingdom
576081,21373,MIRRORED WALL ART SNOWFLAKES,12,11/14/2011 8:16,0.75,15203.0,United Kingdom
545188,22970,LONDON BUS COFFEE MUG,6,2/28/2011 15:19,2.55,14056.0,United Kingdom
579939,84949,SILVER HANGING T-LIGHT HOLDER,72,12/1/2011 10:18,1.45,15101.0,United Kingdom
C552212,23126,FELTCRAFT GIRL AMELIE KIT,-1,5/6/2011 15:08,4.95,17422.0,United Kingdom
576857,21896,POTTING SHED TWINE,1,11/16/2011 15:52,2.1,12748.0,United Kingdom
567183,23184,BULL DOG BOTTLE OPENER,2,9/18/2011 15:32,4.95,14769.0,United Kingdom
564061,20828,GLITTER BUTTERFLY CLIPS,3,8/22/2011 14:38,2.55,14505.0,United Kingdom
548991,21754,HOME BUILDING BLOCK WORD,2,4/5/2011 13:48,5.95,16915.0,United Kingdom
558877,22309,TEA COSY RED  STRIPE,1,7/4/2011 13:50,2.55,17841.0,United Kingdom
569246,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,10/3/2011 9:57,5.79,14096.0,United Kingdom
580127,71053,WHITE MOROCCAN METAL LANTERN,4,12/1/2011 17:51,3.75,14911.0,EIRE
550946,POST,POSTAGE,1,4/21/2011 15:52,18.0,12708.0,Germany
565649,21466,RED FLOWER CROCHET FOOD COVER,2,9/5/2011 16:27,3.75,16712.0,United Kingdom
555522,23166,MEDIUM CERAMIC TOP STORAGE JAR,24,6/5/2011 11:29,1.25,15796.0,United Kingdom
568801,21165,BEWARE OF THE CAT METAL SIGN ,12,9/29/2011 10:46,1.69,14475.0,United Kingdom
550332,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,4,4/17/2011 13:53,0.83,13474.0,United Kingdom
581405,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,12/8/2011 13:50,0.39,13521.0,United Kingdom
546498,72232,FENG SHUI PILLAR CANDLE,9,3/14/2011 11:44,0.19,15493.0,United Kingdom
570703,84991,60 TEATIME FAIRY CAKE CASES,24,10/12/2011 9:50,0.55,14911.0,EIRE
548210,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,3/29/2011 17:23,8.95,14606.0,United Kingdom
571441,22414,DOORMAT NEIGHBOURHOOD WITCH ,3,10/17/2011 13:31,15.79,14096.0,United Kingdom
578703,22992,REVOLVER WOODEN RULER ,4,11/25/2011 11:02,1.95,17385.0,United Kingdom
561706,71459,HANGING JAM JAR T-LIGHT HOLDER,12,7/29/2011 11:25,0.85,14735.0,United Kingdom
580500,20718,RED RETROSPOT SHOPPER BAG,10,12/4/2011 12:52,1.25,17131.0,United Kingdom
545045,21755,LOVE BUILDING BLOCK WORD,4,2/27/2011 11:40,5.95,15708.0,United Kingdom
568222,22993,SET OF 4 PANTRY JELLY MOULDS,12,9/26/2011 10:06,1.25,16603.0,United Kingdom
572216,23367,SET 12 COLOUR PENCILS SPACEBOY ,5,10/21/2011 12:56,0.65,16015.0,United Kingdom
579472,23422,PANTRY HOOK BALLOON WHISK ,1,11/29/2011 15:09,2.08,13521.0,United Kingdom
576025,21786,POLKADOT RAIN HAT ,24,11/13/2011 14:34,0.42,13232.0,United Kingdom
548210,22297,HEART IVORY TRELLIS SMALL,1,3/29/2011 17:23,1.25,14606.0,United Kingdom
551161,21899,"KEY FOB , GARAGE DESIGN",24,4/26/2011 15:26,0.65,18183.0,United Kingdom
580972,85061W,WHITE JEWELLED HEART DECORATION,24,12/6/2011 15:10,0.85,15194.0,United Kingdom
541575,20674,GREEN POLKADOT BOWL,12,1/19/2011 13:21,1.25,15311.0,United Kingdom
555853,22161,HEART DECORATION RUSTIC HANGING ,4,6/7/2011 13:44,0.19,14375.0,United Kingdom
541249,20980,36 PENCILS TUBE POSY,3,1/16/2011 13:18,1.25,13700.0,United Kingdom
C539838,22198,LARGE POPCORN HOLDER ,-10,12/22/2010 13:59,1.65,13458.0,United Kingdom
558540,21531,RED RETROSPOT SUGAR JAM BOWL,6,6/30/2011 12:15,2.55,17706.0,United Kingdom
556056,21231,SWEETHEART CERAMIC TRINKET BOX,1,6/8/2011 13:35,1.25,17841.0,United Kingdom
545575,22077,6 RIBBONS RUSTIC CHARM,48,3/3/2011 18:28,1.65,13014.0,United Kingdom
580884,20712,JUMBO BAG WOODLAND ANIMALS,1,12/6/2011 12:21,2.08,15907.0,United Kingdom
557067,23174,REGENCY SUGAR BOWL GREEN,12,6/16/2011 15:12,4.15,13098.0,United Kingdom
566195,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,24,9/9/2011 13:44,2.55,12433.0,Norway
569013,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,48,9/30/2011 8:19,0.85,15187.0,United Kingdom
574490,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,11/4/2011 13:04,2.95,17690.0,United Kingdom
575851,22573,STAR WOODEN CHRISTMAS DECORATION,1,11/11/2011 12:13,0.85,14662.0,United Kingdom
574956,23502,PLAYING CARDS VINTAGE DOILY ,12,11/8/2011 9:54,1.25,16732.0,United Kingdom
537759,22795,SWEETHEART RECIPE BOOK STAND,2,12/8/2010 11:42,6.75,13126.0,United Kingdom
572859,23558,LANDMARK FRAME LONDON BRIDGE ,1,10/26/2011 12:39,12.5,16418.0,United Kingdom
558877,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,4,7/4/2011 13:50,2.1,17841.0,United Kingdom
C548355,22423,REGENCY CAKESTAND 3 TIER,-1,3/30/2011 15:06,12.75,12921.0,United Kingdom
562999,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,8/11/2011 11:51,0.29,15117.0,United Kingdom
581059,23439,HAND WARMER RED LOVE HEART,12,12/7/2011 11:12,2.1,13267.0,United Kingdom
548896,15044C,PURPLE PAPER PARASOL,6,4/4/2011 16:21,2.95,13767.0,United Kingdom
567305,23206,LUNCH BAG APPLE DESIGN,10,9/19/2011 13:28,1.65,12621.0,Germany
569046,23331,DECORATIVE WICKER HEART SMALL,48,9/30/2011 10:48,0.63,14422.0,United Kingdom
569635,17003,BROCADE RING PURSE ,36,10/5/2011 12:13,0.39,12748.0,United Kingdom
540514,22625,RED KITCHEN SCALES,1,1/9/2011 11:43,8.5,15708.0,United Kingdom
540859,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/12/2011 10:58,2.95,17965.0,United Kingdom
579516,84375,SET OF 20 KIDS COOKIE CUTTERS,1,11/29/2011 17:52,2.1,17841.0,United Kingdom
574328,23234,BISCUIT TIN VINTAGE CHRISTMAS,12,11/4/2011 9:05,2.89,13081.0,United Kingdom
566539,22333,RETROSPOT PARTY BAG + STICKER SET,6,9/13/2011 11:34,1.65,17228.0,United Kingdom
572023,22835,HOT WATER BOTTLE I AM SO POORLY,1,10/20/2011 11:03,4.95,17764.0,United Kingdom
541260,85094,CANDY SPOT EGG WARMER RABBIT,2,1/16/2011 15:44,1.25,16059.0,United Kingdom
536620,85049E,SCANDINAVIAN REDS RIBBONS,12,12/2/2010 10:27,1.25,14135.0,United Kingdom
544311,22993,SET OF 4 PANTRY JELLY MOULDS,1,2/17/2011 14:19,1.25,17841.0,United Kingdom
563691,23032,DRAWER KNOB CRACKLE GLAZE IVORY,18,8/18/2011 12:53,1.65,13668.0,United Kingdom
542929,21907,I'M ON HOLIDAY METAL SIGN,1,2/2/2011 10:34,2.1,17811.0,United Kingdom
557484,22631,CIRCUS PARADE LUNCH BOX ,1,6/20/2011 14:36,1.95,14796.0,United Kingdom
568060,23520,EMBROIDERED RIBBON REEL RUBY ,1,9/23/2011 13:11,3.75,14546.0,United Kingdom
559174,81952V,ROUND PURPLE CLOCK WITH SUCKER,20,7/7/2011 10:04,0.19,18263.0,United Kingdom
556724,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,6/14/2011 11:26,7.95,16745.0,United Kingdom
571667,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,10/18/2011 13:04,2.89,14554.0,United Kingdom
546121,20828,GLITTER BUTTERFLY CLIPS,3,3/9/2011 14:30,2.55,14085.0,United Kingdom
573311,22633,HAND WARMER UNION JACK,1,10/28/2011 16:45,2.1,14071.0,United Kingdom
553942,22389,PAPERWEIGHT SAVE THE PLANET,6,5/20/2011 10:37,2.55,18055.0,United Kingdom
577182,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,11/18/2011 11:39,1.25,16945.0,United Kingdom
580311,22424,ENAMEL BREAD BIN CREAM,1,12/2/2011 14:48,12.75,18245.0,United Kingdom
C551861,22465,HANGING METAL STAR LANTERN,-1,5/4/2011 15:44,1.65,12840.0,United Kingdom
570886,22147,FELTCRAFT BUTTERFLY HEARTS,42,10/13/2011 10:23,1.25,13777.0,United Kingdom
555896,22904,CALENDAR PAPER CUT DESIGN,6,6/7/2011 16:04,2.95,15640.0,United Kingdom
573420,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,10/31/2011 9:48,2.89,18223.0,United Kingdom
551564,23066,SMALL DECO JEWELLERY STAND,2,5/3/2011 10:56,8.25,16609.0,United Kingdom
